stampm,pressure,dew_point,precipitation,humidity,temperature,wind_bearing,wind_speed,illuminance,pressure_tendency
1595847600.0,1012.2,,0.0,49.0,26.0,,5.0,,
1595847600.0,1012.2,,0.0,49.0,26.0,,5.0,,
1595847600.0,1012.2,,0.0,49.0,26.0,,5.0,,
1595847600.0,1012.2,,0.0,49.0,26.0,,5.0,,
1595847600.0,1012.2,,0.0,49.0,26.0,,5.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595851200.0,1012.1,,0.0,42.0,28.0,,12.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595854800.0,1012.3,,0.0,36.0,29.0,,17.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595858400.0,1011.5,,0.0,34.0,30.0,,18.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595862000.0,1011.1,,0.0,32.0,31.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595865600.0,1010.3,,0.0,29.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595869200.0,1010.1,,0.0,28.0,32.0,,21.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595872800.0,1009.6,,0.0,31.0,32.0,,18.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595876400.0,1009.7,,0.0,36.0,31.0,,16.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595880000.0,1009.5,,0.0,45.0,29.0,,15.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595883600.0,1009.8,,0.0,50.0,27.0,,17.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595887200.0,1010.4,,0.0,52.0,26.0,,19.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595890800.0,1010.7,,0.0,53.0,26.0,,22.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595894400.0,1011.0,,0.0,52.0,25.0,,24.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595898000.0,1011.4,,0.0,54.0,24.0,,21.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595901600.0,1011.8,,0.0,56.0,23.0,,18.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595905200.0,1012.0,,0.0,58.0,22.0,,15.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595908800.0,1011.6,,0.0,61.0,21.0,,11.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595912400.0,1011.2,,0.0,63.0,20.0,,10.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595916000.0,1010.8,,0.0,64.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595919600.0,1011.1,,0.0,63.0,20.0,,9.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595923200.0,1011.3,,0.0,57.0,23.0,,12.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595926800.0,1011.0,,0.0,54.0,25.0,,16.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595930400.0,1011.6,,0.0,54.0,25.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595934000.0,1011.4,,0.0,51.0,27.0,,20.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595937600.0,1011.3,,0.0,48.0,28.0,,21.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595941200.0,1011.2,,0.0,46.0,30.0,,19.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595944800.0,1011.2,,0.0,46.0,30.0,,18.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595948400.0,1011.1,,0.0,53.0,29.0,,17.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595952000.0,1011.0,,0.0,51.0,30.0,,15.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595955600.0,1010.9,,0.0,50.0,30.0,,13.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595959200.0,1010.9,,0.0,53.0,29.0,,12.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595962800.0,1011.4,,0.0,59.0,28.0,,15.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595966400.0,1011.7,,0.0,65.0,26.0,,11.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595970000.0,1012.1,,0.0,73.0,24.0,,4.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595973600.0,1012.9,,0.0,76.0,23.0,,3.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595977200.0,1013.3,,0.0,74.0,23.0,,2.0,,
1595980800.0,1012.7,,0.0,77.0,23.0,,2.0,,
